,0
19082,40
19083,18
19084,9
19085,30
19086,1
19087,1000000000
19088,60
19089,5
19090,7
19091,70
19092,4
19093,4
19094,100
19095,12
19096,1000000000
19097,18
19098,4
19099,10
19100,16
19101,13
19102,20
19103,13
19104,8
19105,6
19106,9
19107,2
19108,7
19109,17
19110,12
19111,1000000000
19112,60
19113,90
19114,11
19115,2
19116,10
19117,6
19118,0
19119,50
19120,2
19121,90
19122,80
19123,14
19124,1000
19125,2
19126,1
19127,15
19128,19
19129,20
19130,18
19131,70
19132,14
19133,5
19134,1000
19135,18
19136,30
19137,9
19138,19
19139,100
19140,17
19141,90
19142,1000000000
19143,60
19144,11
19145,90
19146,1000
19147,10
19148,7
19149,80
19150,7
19151,80
19152,16
19153,1000
19154,60
19155,9
19156,1000000000
19157,4
19158,6
19159,8
19160,6
19161,11
19162,90
19163,3
19164,10
19165,3
19166,20
19167,70
19168,40
19169,12
19170,13
19171,7
19172,0
19173,1
19174,1000
19175,11
19176,70
19177,7
19178,30
19179,15
19180,30
19181,4
19182,15
19183,4
19184,3
19185,7
19186,60
19187,7
19188,1000000
19189,12
19190,5
19191,80
19192,0
19193,1000000
19194,14
19195,1000
19196,5
19197,7
19198,5
19199,2
19200,30
19201,40
19202,80
19203,5
19204,13
19205,16
19206,1000000
19207,1
19208,9
19209,19
19210,4
19211,0
19212,9
19213,15
19214,6
19215,70
19216,1000000
19217,80
19218,5
19219,4
19220,13
19221,20
19222,6
19223,80
19224,4
19225,6
19226,4
19227,40
19228,12
19229,11
19230,15
19231,13
19232,12
19233,40
19234,50
19235,12
19236,100
19237,1000000000
19238,1000000
19239,10
19240,90
19241,7
19242,18
19243,1
19244,16
19245,1000000
19246,15
19247,1000000000
19248,12
19249,4
19250,7
19251,70
19252,100
19253,13
19254,17
19255,3
19256,60
19257,70
19258,100
19259,5
19260,15
19261,100
19262,100
19263,8
19264,1
19265,4
19266,1000000000
19267,19
19268,20
19269,5
19270,14
19271,40
19272,4
19273,18
19274,4
19275,9
19276,15
19277,14
19278,1
19279,50
19280,1000
19281,6
19282,12
19283,15
19284,90
19285,1
19286,12
19287,1000000
19288,0
19289,15
19290,17
19291,90
19292,7
19293,1
19294,100
19295,15
19296,7
19297,30
19298,17
19299,1
19300,10
19301,2
19302,60
19303,40
19304,2
19305,13
19306,4
19307,6
19308,100
19309,13
19310,18
19311,40
19312,1000000
19313,13
19314,0
19315,12
19316,16
19317,70
19318,1000
19319,19
19320,11
19321,100
19322,7
19323,2
19324,7
19325,19
19326,1000000
19327,1000000000
19328,3
19329,14
19330,100
19331,11
19332,2
19333,1
19334,4
19335,8
19336,1000000
19337,14
19338,8
19339,30
19340,8
19341,70
19342,6
19343,17
19344,12
19345,30
19346,100
19347,90
19348,3
19349,10
19350,90
19351,14
19352,18
19353,9
19354,90
19355,40
19356,90
19357,16
19358,4
19359,9
19360,90
19361,2
19362,17
19363,5
19364,10
19365,4
19366,0
19367,19
19368,16
19369,60
19370,0
19371,70
19372,1
19373,60
19374,1000000000
19375,15
19376,12
19377,11
19378,15
19379,7
19380,50
19381,4
19382,90
19383,6
19384,100
19385,1
19386,16
19387,50
19388,7
19389,6
19390,8
19391,1000000
19392,2
19393,60
19394,2
19395,80
19396,8
19397,11
19398,40
19399,50
19400,2
19401,7
19402,1
19403,15
19404,50
19405,16
19406,18
19407,80
19408,7
19409,90
19410,1
19411,50
19412,3
19413,20
19414,80
19415,50
19416,9
19417,1000
19418,19
19419,14
19420,11
19421,8
19422,1000000000
19423,1000
19424,17
19425,2
19426,16
19427,100
19428,7
19429,10
19430,30
19431,20
19432,6
19433,5
19434,1000000000
19435,11
19436,70
19437,16
19438,20
19439,18
19440,60
19441,3
19442,5
19443,80
19444,16
19445,50
19446,4
19447,14
19448,80
19449,30
19450,1000000
19451,17
19452,4
19453,15
19454,90
19455,4
19456,40
19457,0
19458,18
19459,14
19460,15
19461,6
19462,30
19463,8
19464,1000
19465,1
19466,60
19467,60
19468,4
19469,6
19470,9
19471,6
19472,12
19473,9
19474,1000
19475,13
19476,9
19477,15
19478,1
19479,13
19480,2
19481,1000
19482,13
19483,3
19484,15
19485,13
19486,1000000000
19487,17
19488,1000000000
19489,1000000000
19490,17
19491,60
19492,80
19493,1000
19494,90
19495,7
19496,1000000000
19497,40
19498,1000000
19499,1000000
19500,3
19501,12
19502,1000000000
19503,2
19504,12
19505,40
19506,50
19507,90
19508,20
19509,3
19510,12
19511,12
19512,40
19513,18
19514,14
19515,11
19516,19
19517,1000000
19518,100
19519,7
19520,12
19521,100
19522,60
19523,15
19524,6
19525,11
19526,7
19527,1000000
19528,1000000000
19529,1
19530,30
19531,20
19532,11
19533,40
19534,6
19535,3
19536,20
19537,0
19538,0
19539,20
19540,1
19541,8
19542,7
19543,1000
19544,1000000
19545,60
19546,5
19547,14
19548,12
19549,5
19550,60
19551,10
19552,7
19553,100
19554,1000
19555,2
19556,13
19557,9
19558,6
19559,10
19560,14
19561,90
19562,11
19563,9
19564,0
19565,10
19566,20
19567,7
19568,20
19569,16
19570,8
19571,5
19572,80
19573,90
19574,12
19575,80
19576,16
19577,10
19578,90
19579,10
19580,4
19581,70
19582,90
19583,9
19584,3
19585,5
19586,17
19587,19
19588,20
19589,6
19590,2
19591,6
19592,0
19593,70
19594,70
19595,40
19596,90
19597,1000
19598,4
19599,0
19600,60
19601,0
19602,80
19603,60
19604,40
19605,80
19606,0
19607,20
19608,1
19609,17
19610,100
19611,40
19612,5
19613,9
19614,1000000000
19615,1000
19616,19
19617,6
19618,17
19619,19
19620,20
19621,19
19622,3
19623,13
19624,30
19625,8
19626,0
19627,20
19628,10
19629,1000000000
19630,7
19631,1
19632,1000
19633,60
19634,50
19635,0
19636,3
19637,100
19638,30
19639,10
19640,3
19641,100
19642,11
19643,19
19644,50
19645,3
19646,13
19647,18
19648,19
19649,19
19650,9
19651,14
19652,70
19653,90
19654,90
19655,19
19656,0
19657,90
19658,10
19659,7
19660,30
19661,3
19662,1
19663,13
19664,15
19665,6
19666,8
19667,7
19668,8
19669,1000
19670,10
19671,8
19672,7
19673,2
19674,14
19675,18
19676,11
19677,0
19678,8
19679,19
19680,8
19681,8
19682,7
19683,50
19684,4
19685,60
19686,7
19687,20
19688,8
19689,20
19690,16
19691,50
19692,100
19693,1000000
19694,90
19695,7
19696,2
19697,40
19698,11
19699,30
19700,12
19701,10
19702,16
19703,1000000000
19704,1000
19705,2
19706,50
19707,18
19708,100
19709,1000000
19710,50
19711,6
19712,90
19713,3
19714,30
19715,2
19716,15
19717,6
19718,9
19719,13
19720,70
19721,6
19722,17
19723,60
19724,8
19725,1000
19726,1000000000
19727,30
19728,8
19729,5
19730,14
19731,6
19732,11
19733,80
19734,5
19735,11
19736,100
19737,8
19738,0
19739,6
19740,9
19741,10
19742,12
19743,60
19744,50
19745,8
19746,80
19747,13
19748,5
19749,19
19750,20
19751,17
19752,13
19753,8
19754,6
19755,11
19756,4
19757,18
19758,1000000
19759,4
19760,4
19761,9
19762,8
19763,1000
19764,6
19765,20
19766,1000
19767,1000000000
19768,40
19769,10
19770,13
19771,0
19772,2
19773,20
19774,1
19775,4
19776,50
19777,1000000
19778,5
19779,11
19780,100
19781,100
19782,40
19783,12
19784,11
19785,12
19786,8
19787,20
19788,10
19789,12
19790,1000
19791,16
19792,50
19793,9
19794,11
19795,40
19796,2
19797,16
19798,80
19799,1000000
19800,3
19801,1000
19802,19
19803,0
19804,10
19805,40
19806,100
19807,8
19808,9
19809,19
19810,18
19811,50
19812,90
19813,15
19814,16
19815,16
19816,3
19817,16
19818,20
19819,2
19820,80
19821,15
19822,80
19823,90
19824,6
19825,10
19826,9
19827,19
19828,70
19829,8
19830,20
19831,17
19832,19
19833,17
19834,70
19835,1000000
19836,80
19837,14
19838,19
19839,4
19840,18
19841,70
19842,60
19843,17
19844,5
19845,70
19846,20
19847,12
19848,90
19849,13
19850,5
19851,3
19852,4
19853,100
19854,1000
19855,20
19856,14
19857,1
19858,100
19859,80
19860,17
19861,5
19862,14
19863,6
19864,18
19865,10
19866,40
19867,30
19868,17
19869,4
19870,6
19871,100
19872,3
19873,10
19874,14
19875,10
19876,5
19877,10
19878,3
19879,20
19880,3
19881,1000000
19882,8
19883,0
19884,1
19885,17
19886,0
19887,8
19888,11
19889,80
19890,2
19891,16
19892,15
19893,9
19894,50
19895,15
19896,30
19897,70
19898,100
19899,13
19900,1
19901,2
19902,0
19903,15
19904,4
19905,9
19906,0
19907,14
19908,20
19909,7
19910,5
19911,16
19912,100
19913,6
19914,13
19915,5
19916,17
19917,15
19918,40
19919,18
19920,6
19921,0
19922,100
19923,5
19924,3
19925,4
19926,1
19927,30
19928,1000
19929,2
19930,50
19931,13
19932,80
19933,10
19934,3
19935,20
19936,60
19937,17
19938,18
19939,1
19940,14
19941,13
19942,4
19943,20
19944,40
19945,13
19946,17
19947,0
19948,15
19949,5
19950,1000000
19951,20
19952,1000
19953,20
19954,12
19955,100
19956,0
19957,40
19958,6
19959,18
19960,9
19961,6
19962,6
19963,17
19964,50
19965,16
19966,11
19967,80
19968,10
19969,6
19970,40
19971,13
19972,4
19973,13
19974,17
19975,14
19976,15
19977,40
19978,80
19979,8
19980,4
19981,60
19982,9
19983,15
19984,9
19985,12
19986,70
19987,9
19988,100
19989,4
19990,7
19991,30
19992,60
19993,1000000
19994,70
19995,80
19996,8
19997,15
19998,16
